time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-17 00:00:00+00:00,2.0,2.0,46,7
2024-01-18 00:00:00+00:00,2.0,2.0,165,9
2024-01-19 00:00:00+00:00,6.0,4.0,59,11
2024-01-20 00:00:00+00:00,5.0,5.0,130,10
2024-01-21 00:00:00+00:00,2.0,2.0,31,7
2024-01-22 00:00:00+00:00,7.0,5.0,83,9
2024-01-23 00:00:00+00:00,3.0,3.0,130,9
2024-01-24 00:00:00+00:00,2.0,2.0,115,9
2024-01-25 00:00:00+00:00,2.0,2.0,191,9
2024-01-26 00:00:00+00:00,2.0,2.0,201,9
2024-01-27 00:00:00+00:00,2.0,2.0,74,10
2024-01-28 00:00:00+00:00,3.0,3.0,22,6
2024-01-29 00:00:00+00:00,3.0,3.0,15,3
2024-01-30 00:00:00+00:00,,,19,3
