url_path,views_total,views_unique
/JARVIS843/Unity-Tutorial/tree/main/Assets/_Scripts,79,15
/JARVIS843/Unity-Tutorial/tree/main/Assets,67,18
/JARVIS843/Unity-Tutorial,63,46
/JARVIS843/Unity-Tutorial/tree/main/Assets/_Scripts/Player,58,16
/JARVIS843/Unity-Tutorial/tree/main/Assets/_Scripts/Manager,49,10
/JARVIS843/Unity-Tutorial/blob/main/Assets/_Scripts/Player/PlayerController.cs,40,14
/JARVIS843/Unity-Tutorial/blob/main/Assets/_Scripts/Manager/InputManager.cs,31,9
/JARVIS843/Unity-Tutorial/tree/main/Assets/Resources/Character/Animations,25,2
/JARVIS843/Unity-Tutorial/tree/main/Assets/Resources,22,7
/JARVIS843/Unity-Tutorial/tree/main/Assets/Resources/Character/Animations/Base,17,2
