time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-14 00:00:00+00:00,3.0,2.0,114,15
2023-06-15 00:00:00+00:00,3.0,2.0,31,7
2023-06-16 00:00:00+00:00,4.0,3.0,117,8
2023-06-17 00:00:00+00:00,3.0,2.0,68,11
2023-06-18 00:00:00+00:00,3.0,2.0,111,10
2023-06-19 00:00:00+00:00,4.0,3.0,65,7
2023-06-20 00:00:00+00:00,6.0,4.0,124,10
2023-06-21 00:00:00+00:00,5.0,4.0,134,15
2023-06-22 00:00:00+00:00,6.0,4.0,114,17
2023-06-23 00:00:00+00:00,1.0,1.0,35,11
2023-06-24 00:00:00+00:00,4.0,3.0,56,8
2023-06-25 00:00:00+00:00,3.0,2.0,53,11
2023-06-26 00:00:00+00:00,8.0,6.0,67,12
2023-06-27 00:00:00+00:00,,,15,8
