time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-06 00:00:00+00:00,1.0,1.0,69,8
2025-08-07 00:00:00+00:00,10.0,10.0,36,6
2025-08-08 00:00:00+00:00,4.0,4.0,22,7
2025-08-09 00:00:00+00:00,3.0,2.0,27,4
2025-08-10 00:00:00+00:00,1.0,1.0,47,9
2025-08-11 00:00:00+00:00,8.0,8.0,127,8
2025-08-12 00:00:00+00:00,4.0,4.0,33,7
2025-08-13 00:00:00+00:00,3.0,3.0,41,11
2025-08-14 00:00:00+00:00,,,40,6
2025-08-15 00:00:00+00:00,,,43,7
2025-08-16 00:00:00+00:00,,,24,7
2025-08-17 00:00:00+00:00,,,28,9
2025-08-18 00:00:00+00:00,,,22,8
2025-08-19 00:00:00+00:00,,,6,5
