time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-20 00:00:00+00:00,5.0,5.0,130,10
2024-01-21 00:00:00+00:00,2.0,2.0,31,7
2024-01-22 00:00:00+00:00,7.0,5.0,83,9
2024-01-23 00:00:00+00:00,3.0,3.0,130,9
2024-01-24 00:00:00+00:00,2.0,2.0,115,9
2024-01-25 00:00:00+00:00,2.0,2.0,191,9
2024-01-26 00:00:00+00:00,2.0,2.0,201,9
2024-01-27 00:00:00+00:00,2.0,2.0,74,10
2024-01-28 00:00:00+00:00,3.0,3.0,22,6
2024-01-29 00:00:00+00:00,3.0,3.0,15,3
2024-01-30 00:00:00+00:00,2.0,2.0,37,4
2024-01-31 00:00:00+00:00,4.0,4.0,60,8
2024-02-01 00:00:00+00:00,3.0,3.0,102,8
2024-02-02 00:00:00+00:00,,,33,5
