time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-06 00:00:00+00:00,5.0,2.0,26,8
2024-06-07 00:00:00+00:00,2.0,2.0,54,4
2024-06-08 00:00:00+00:00,2.0,2.0,69,5
2024-06-09 00:00:00+00:00,6.0,3.0,74,7
2024-06-10 00:00:00+00:00,2.0,2.0,67,6
2024-06-11 00:00:00+00:00,1.0,1.0,63,6
2024-06-12 00:00:00+00:00,2.0,2.0,87,7
2024-06-13 00:00:00+00:00,6.0,3.0,87,10
2024-06-14 00:00:00+00:00,,,90,5
2024-06-15 00:00:00+00:00,2.0,2.0,26,2
2024-06-16 00:00:00+00:00,2.0,1.0,2,1
2024-06-17 00:00:00+00:00,1.0,1.0,10,5
2024-06-18 00:00:00+00:00,2.0,2.0,9,5
2024-06-19 00:00:00+00:00,2.0,2.0,25,4
