url_path,views_total,views_unique
/JARVIS843/Unity-Tutorial/tree/main/Assets,94,24
/JARVIS843/Unity-Tutorial/tree/main/Assets/_Scripts,80,17
/JARVIS843/Unity-Tutorial/tree/main/Assets/_Scripts/Player,58,15
/JARVIS843/Unity-Tutorial/blob/main/Assets/_Scripts/Player/PlayerController.cs,55,15
/JARVIS843/Unity-Tutorial/tree/main/Assets/_Scripts/Manager,47,9
/JARVIS843/Unity-Tutorial,40,31
/JARVIS843/Unity-Tutorial/blob/main/Assets/_Scripts/Manager/InputManager.cs,38,8
/JARVIS843/Unity-Tutorial/tree/main/Assets/Resources/Character/Animations,29,4
/JARVIS843/Unity-Tutorial/tree/main/Assets/Resources,28,5
/JARVIS843/Unity-Tutorial/tree/main/Assets/Resources/Character,21,4
