time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-28 00:00:00+00:00,1.0,1.0,47,7
2024-02-29 00:00:00+00:00,1.0,1.0,93,12
2024-03-01 00:00:00+00:00,1.0,1.0,29,5
2024-03-02 00:00:00+00:00,3.0,3.0,22,9
2024-03-03 00:00:00+00:00,1.0,1.0,62,6
2024-03-04 00:00:00+00:00,3.0,3.0,105,6
2024-03-05 00:00:00+00:00,1.0,1.0,160,7
2024-03-06 00:00:00+00:00,1.0,1.0,28,5
2024-03-07 00:00:00+00:00,2.0,2.0,108,11
2024-03-08 00:00:00+00:00,2.0,2.0,179,12
2024-03-09 00:00:00+00:00,2.0,2.0,89,9
2024-03-10 00:00:00+00:00,1.0,1.0,91,7
2024-03-11 00:00:00+00:00,7.0,5.0,73,9
2024-03-12 00:00:00+00:00,,,144,7
