time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-21 00:00:00+00:00,1.0,1.0,16,4
2025-01-22 00:00:00+00:00,2.0,1.0,11,4
2025-01-23 00:00:00+00:00,2.0,1.0,32,2
2025-01-24 00:00:00+00:00,1.0,1.0,7,5
2025-01-25 00:00:00+00:00,2.0,1.0,30,3
2025-01-26 00:00:00+00:00,2.0,1.0,1,1
2025-01-27 00:00:00+00:00,,,28,4
2025-01-28 00:00:00+00:00,2.0,1.0,17,5
2025-01-29 00:00:00+00:00,2.0,1.0,15,3
2025-01-30 00:00:00+00:00,5.0,2.0,31,5
2025-01-31 00:00:00+00:00,5.0,2.0,13,1
2025-02-01 00:00:00+00:00,5.0,2.0,48,6
2025-02-02 00:00:00+00:00,1.0,1.0,11,4
2025-02-03 00:00:00+00:00,1.0,1.0,29,4
