time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-11 00:00:00+00:00,22,9,16,2
2026-06-12 00:00:00+00:00,21,9,19,6
2026-06-13 00:00:00+00:00,16,6,30,5
2026-06-14 00:00:00+00:00,28,9,10,3
2026-06-15 00:00:00+00:00,22,8,4,3
2026-06-16 00:00:00+00:00,38,11,3,3
2026-06-17 00:00:00+00:00,16,7,9,6
2026-06-18 00:00:00+00:00,16,6,4,2
2026-06-19 00:00:00+00:00,21,6,1,1
2026-06-20 00:00:00+00:00,40,11,7,2
2026-06-21 00:00:00+00:00,28,8,11,1
2026-06-22 00:00:00+00:00,38,10,0,0
2026-06-23 00:00:00+00:00,36,11,4,1
2026-06-24 00:00:00+00:00,34,10,6,1
