url_path,views_total,views_unique
/JARVIS843/Unity-Tutorial/tree/main/Assets,196,44
/JARVIS843/Unity-Tutorial/tree/main/Assets/_Scripts,186,33
/JARVIS843/Unity-Tutorial/blob/main/Assets/_Scripts/Player/PlayerController.cs,158,31
/JARVIS843/Unity-Tutorial/tree/main/Assets/_Scripts/Player,150,30
/JARVIS843/Unity-Tutorial,138,83
/JARVIS843/Unity-Tutorial/tree/main/Assets/_Scripts/Manager,74,20
/JARVIS843/Unity-Tutorial/blob/main/Assets/_Scripts/Manager/InputManager.cs,60,14
/JARVIS843/Unity-Tutorial/tree/main/Assets/Resources,54,14
/JARVIS843/Unity-Tutorial/tree/main/Assets/Resources/Character,35,10
/JARVIS843/Unity-Tutorial/blob/main/Assets/_Scripts/Player.meta,28,9
