time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-06 00:00:00+00:00,2.0,2.0,52,8
2023-02-07 00:00:00+00:00,4.0,3.0,35,6
2023-02-08 00:00:00+00:00,1.0,1.0,52,11
2023-02-09 00:00:00+00:00,24.0,6.0,87,10
2023-02-10 00:00:00+00:00,1.0,1.0,73,14
2023-02-11 00:00:00+00:00,11.0,7.0,39,11
2023-02-12 00:00:00+00:00,8.0,5.0,56,12
2023-02-13 00:00:00+00:00,4.0,4.0,138,13
2023-02-14 00:00:00+00:00,6.0,2.0,122,17
2023-02-15 00:00:00+00:00,2.0,2.0,73,10
2023-02-16 00:00:00+00:00,1.0,1.0,88,14
2023-02-17 00:00:00+00:00,1.0,1.0,65,13
2023-02-18 00:00:00+00:00,4.0,4.0,37,9
2023-02-19 00:00:00+00:00,,,42,11
