time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-16 00:00:00+00:00,2,2,23,7
2022-10-17 00:00:00+00:00,2,2,22,4
2022-10-18 00:00:00+00:00,2,2,85,9
2022-10-19 00:00:00+00:00,1,1,26,6
2022-10-20 00:00:00+00:00,2,2,23,4
2022-10-21 00:00:00+00:00,1,1,12,2
2022-10-22 00:00:00+00:00,2,2,102,16
2022-10-23 00:00:00+00:00,3,3,56,7
2022-10-24 00:00:00+00:00,3,3,140,12
2022-10-25 00:00:00+00:00,4,4,74,9
2022-10-26 00:00:00+00:00,1,1,33,5
2022-10-27 00:00:00+00:00,3,3,51,10
2022-10-28 00:00:00+00:00,7,5,80,9
2022-10-29 00:00:00+00:00,2,1,137,16
