time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-05 00:00:00+00:00,2.0,2.0,72,13
2025-03-06 00:00:00+00:00,5.0,3.0,14,7
2025-03-07 00:00:00+00:00,4.0,2.0,7,2
2025-03-08 00:00:00+00:00,5.0,3.0,44,10
2025-03-09 00:00:00+00:00,8.0,4.0,42,9
2025-03-10 00:00:00+00:00,2.0,2.0,12,3
2025-03-11 00:00:00+00:00,3.0,3.0,17,6
2025-03-12 00:00:00+00:00,4.0,3.0,82,9
2025-03-13 00:00:00+00:00,8.0,5.0,50,8
2025-03-14 00:00:00+00:00,5.0,2.0,49,10
2025-03-15 00:00:00+00:00,1.0,1.0,63,7
2025-03-16 00:00:00+00:00,5.0,2.0,129,6
2025-03-17 00:00:00+00:00,3.0,3.0,13,5
2025-03-18 00:00:00+00:00,,,34,2
