time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-09 00:00:00+00:00,4,3,18,6
2025-02-10 00:00:00+00:00,3,3,35,6
2025-02-11 00:00:00+00:00,7,3,36,4
2025-02-12 00:00:00+00:00,6,3,53,8
2025-02-13 00:00:00+00:00,6,3,14,5
2025-02-14 00:00:00+00:00,2,2,20,6
2025-02-15 00:00:00+00:00,4,2,42,9
2025-02-16 00:00:00+00:00,5,2,19,10
2025-02-17 00:00:00+00:00,4,2,7,3
2025-02-18 00:00:00+00:00,1,1,35,7
2025-02-19 00:00:00+00:00,4,2,7,1
2025-02-20 00:00:00+00:00,1,1,65,7
2025-02-21 00:00:00+00:00,4,2,44,8
2025-02-22 00:00:00+00:00,1,1,6,5
