time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-18 00:00:00+00:00,2.0,1.0,6,6
2024-12-19 00:00:00+00:00,,,13,6
2024-12-20 00:00:00+00:00,3.0,2.0,44,6
2024-12-21 00:00:00+00:00,,,26,5
2024-12-22 00:00:00+00:00,4.0,2.0,39,9
2024-12-23 00:00:00+00:00,2.0,2.0,32,9
2024-12-24 00:00:00+00:00,1.0,1.0,19,5
2024-12-25 00:00:00+00:00,3.0,1.0,28,4
2024-12-26 00:00:00+00:00,,,13,4
2024-12-27 00:00:00+00:00,2.0,1.0,2,2
2024-12-28 00:00:00+00:00,1.0,1.0,51,10
2024-12-29 00:00:00+00:00,2.0,1.0,91,9
2024-12-30 00:00:00+00:00,,,90,8
2024-12-31 00:00:00+00:00,,,15,2
