url_path,views_total,views_unique
/JARVIS843/Unity-Tutorial/tree/main/Assets,220,51
/JARVIS843/Unity-Tutorial,188,96
/JARVIS843/Unity-Tutorial/tree/main/Assets/_Scripts,182,39
/JARVIS843/Unity-Tutorial/tree/main/Assets/_Scripts/Player,124,34
/JARVIS843/Unity-Tutorial/blob/main/Assets/_Scripts/Player/PlayerController.cs,121,36
/JARVIS843/Unity-Tutorial/tree/main/Assets/_Scripts/Manager,79,21
/JARVIS843/Unity-Tutorial/blob/main/Assets/_Scripts/Manager/InputManager.cs,66,20
/JARVIS843/Unity-Tutorial/tree/main/Assets/Resources,65,12
/JARVIS843/Unity-Tutorial/tree/main/Assets/Resources/Character,47,10
/JARVIS843/Unity-Tutorial/tree/main/Assets/Resources/Character/Animations,43,9
