time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-08 00:00:00+00:00,5,3,44,10
2025-03-09 00:00:00+00:00,8,4,42,9
2025-03-10 00:00:00+00:00,2,2,12,3
2025-03-11 00:00:00+00:00,3,3,17,6
2025-03-12 00:00:00+00:00,4,3,82,9
2025-03-13 00:00:00+00:00,8,5,50,8
2025-03-14 00:00:00+00:00,5,2,49,10
2025-03-15 00:00:00+00:00,1,1,63,7
2025-03-16 00:00:00+00:00,5,2,129,6
2025-03-17 00:00:00+00:00,3,3,13,5
2025-03-18 00:00:00+00:00,1,1,34,2
2025-03-19 00:00:00+00:00,5,3,37,4
2025-03-20 00:00:00+00:00,3,2,33,6
2025-03-21 00:00:00+00:00,2,2,23,8
