time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-02 00:00:00+00:00,4,3,88,9
2023-05-03 00:00:00+00:00,4,3,52,11
2023-05-04 00:00:00+00:00,5,3,111,12
2023-05-05 00:00:00+00:00,4,3,50,12
2023-05-06 00:00:00+00:00,4,3,73,14
2023-05-07 00:00:00+00:00,3,2,143,6
2023-05-08 00:00:00+00:00,4,3,55,10
2023-05-09 00:00:00+00:00,4,3,191,14
2023-05-10 00:00:00+00:00,4,3,68,15
2023-05-11 00:00:00+00:00,4,3,310,22
2023-05-12 00:00:00+00:00,5,4,39,9
2023-05-13 00:00:00+00:00,3,2,86,9
2023-05-14 00:00:00+00:00,3,2,85,17
2023-05-15 00:00:00+00:00,2,2,111,7
