time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-22 00:00:00+00:00,9,6,126,18
2023-03-23 00:00:00+00:00,1,1,175,19
2023-03-24 00:00:00+00:00,3,3,54,8
2023-03-25 00:00:00+00:00,1,1,80,15
2023-03-26 00:00:00+00:00,3,3,170,14
2023-03-27 00:00:00+00:00,3,3,30,8
2023-03-28 00:00:00+00:00,2,2,16,7
2023-03-29 00:00:00+00:00,5,5,98,17
2023-03-30 00:00:00+00:00,2,2,50,17
2023-03-31 00:00:00+00:00,2,2,35,10
2023-04-01 00:00:00+00:00,1,1,95,9
2023-04-02 00:00:00+00:00,3,2,32,8
2023-04-03 00:00:00+00:00,2,2,76,12
2023-04-04 00:00:00+00:00,5,2,55,7
