time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-09 00:00:00+00:00,1.0,1.0,43,4
2024-10-10 00:00:00+00:00,,,11,3
2024-10-11 00:00:00+00:00,,,18,6
2024-10-12 00:00:00+00:00,,,7,3
2024-10-13 00:00:00+00:00,,,38,4
2024-10-14 00:00:00+00:00,1.0,1.0,49,5
2024-10-15 00:00:00+00:00,,,20,3
2024-10-16 00:00:00+00:00,3.0,1.0,12,3
2024-10-17 00:00:00+00:00,,,17,2
2024-10-18 00:00:00+00:00,2.0,1.0,58,7
2024-10-19 00:00:00+00:00,1.0,1.0,7,4
2024-10-20 00:00:00+00:00,,,51,4
2024-10-21 00:00:00+00:00,,,6,3
2024-10-22 00:00:00+00:00,,,13,2
