url_path,views_total,views_unique
/JARVIS843/Unity-Tutorial,131,77
/JARVIS843/Unity-Tutorial/tree/main/Assets,62,30
/JARVIS843/Unity-Tutorial/tree/main/Assets/_Scripts,36,17
/JARVIS843/Unity-Tutorial/tree/main/Assets/Resources,33,15
/JARVIS843/Unity-Tutorial/tree/main/Assets/_Scripts/Player,30,16
/JARVIS843/Unity-Tutorial/blob/main/Assets/_Scripts/Player/PlayerController.cs,23,15
/JARVIS843/Unity-Tutorial/tree/main/Assets/Resources/Character,23,13
/JARVIS843/Unity-Tutorial/tree/main/Assets/_Scripts/Manager,19,10
/JARVIS843/Unity-Tutorial/tree/main/Assets/Resources/Character/Animations,14,10
/JARVIS843/Unity-Tutorial/blob/main/Assets/_Scripts/Manager/InputManager.cs,13,9
