time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-28 00:00:00+00:00,7,3,188,13
2024-04-29 00:00:00+00:00,1,1,88,5
2024-04-30 00:00:00+00:00,5,2,48,8
2024-05-01 00:00:00+00:00,2,2,30,10
2024-05-02 00:00:00+00:00,5,2,92,10
2024-05-03 00:00:00+00:00,1,1,31,3
2024-05-04 00:00:00+00:00,1,1,82,4
2024-05-05 00:00:00+00:00,5,2,42,6
2024-05-06 00:00:00+00:00,6,3,5,5
2024-05-07 00:00:00+00:00,5,2,125,8
2024-05-08 00:00:00+00:00,2,2,125,11
2024-05-09 00:00:00+00:00,2,2,46,12
2024-05-10 00:00:00+00:00,1,1,94,8
2024-05-11 00:00:00+00:00,2,2,54,9
