time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-11 00:00:00+00:00,7.0,5.0,73,9
2024-03-12 00:00:00+00:00,1.0,1.0,144,7
2024-03-13 00:00:00+00:00,1.0,1.0,85,10
2024-03-14 00:00:00+00:00,1.0,1.0,98,10
2024-03-15 00:00:00+00:00,1.0,1.0,181,15
2024-03-16 00:00:00+00:00,1.0,1.0,108,10
2024-03-17 00:00:00+00:00,2.0,2.0,15,6
2024-03-18 00:00:00+00:00,2.0,2.0,28,5
2024-03-19 00:00:00+00:00,1.0,1.0,13,3
2024-03-20 00:00:00+00:00,1.0,1.0,163,10
2024-03-21 00:00:00+00:00,1.0,1.0,28,5
2024-03-22 00:00:00+00:00,1.0,1.0,35,4
2024-03-23 00:00:00+00:00,1.0,1.0,56,9
2024-03-24 00:00:00+00:00,,,58,7
