time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-12 00:00:00+00:00,8.0,5.0,56,12
2023-02-13 00:00:00+00:00,4.0,4.0,138,13
2023-02-14 00:00:00+00:00,6.0,2.0,122,17
2023-02-15 00:00:00+00:00,2.0,2.0,73,10
2023-02-16 00:00:00+00:00,1.0,1.0,88,14
2023-02-17 00:00:00+00:00,1.0,1.0,65,13
2023-02-18 00:00:00+00:00,4.0,4.0,37,9
2023-02-19 00:00:00+00:00,1.0,1.0,64,11
2023-02-20 00:00:00+00:00,3.0,3.0,45,9
2023-02-21 00:00:00+00:00,2.0,2.0,86,17
2023-02-22 00:00:00+00:00,2.0,2.0,76,13
2023-02-23 00:00:00+00:00,2.0,2.0,63,10
2023-02-24 00:00:00+00:00,3.0,3.0,77,12
2023-02-25 00:00:00+00:00,,,85,13
