time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-04 00:00:00+00:00,4.0,4.0,46,6
2025-12-05 00:00:00+00:00,14.0,10.0,10,4
2025-12-06 00:00:00+00:00,10.0,6.0,26,5
2025-12-07 00:00:00+00:00,7.0,3.0,29,8
2025-12-08 00:00:00+00:00,4.0,4.0,26,5
2025-12-09 00:00:00+00:00,7.0,5.0,37,7
2025-12-10 00:00:00+00:00,9.0,5.0,42,7
2025-12-11 00:00:00+00:00,2.0,2.0,22,8
2025-12-12 00:00:00+00:00,5.0,5.0,23,5
2025-12-13 00:00:00+00:00,2.0,2.0,7,4
2025-12-14 00:00:00+00:00,11.0,7.0,1,1
2025-12-15 00:00:00+00:00,10.0,6.0,17,8
2025-12-16 00:00:00+00:00,4.0,4.0,58,7
2025-12-17 00:00:00+00:00,,,9,4
