time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-10 00:00:00+00:00,2,2,19,4
2022-09-11 00:00:00+00:00,4,4,55,5
2022-09-12 00:00:00+00:00,2,2,3,3
2022-09-13 00:00:00+00:00,1,1,15,4
2022-09-14 00:00:00+00:00,1,1,76,11
2022-09-15 00:00:00+00:00,3,3,19,5
2022-09-16 00:00:00+00:00,1,1,36,10
2022-09-17 00:00:00+00:00,1,1,53,9
2022-09-18 00:00:00+00:00,4,4,57,12
2022-09-19 00:00:00+00:00,3,3,71,11
2022-09-20 00:00:00+00:00,2,2,55,10
2022-09-21 00:00:00+00:00,3,3,29,8
2022-09-22 00:00:00+00:00,3,3,14,6
2022-09-23 00:00:00+00:00,3,3,33,8
