url_path,views_total,views_unique
/JARVIS843/Unity-Tutorial,87,52
/JARVIS843/Unity-Tutorial/tree/main/Assets,64,36
/JARVIS843/Unity-Tutorial/blob/main/Assets/_Scripts/Player/PlayerController.cs,57,22
/JARVIS843/Unity-Tutorial/tree/main/Assets/_Scripts,50,24
/JARVIS843/Unity-Tutorial/tree/main/Assets/_Scripts/Player,43,22
/JARVIS843/Unity-Tutorial/tree/main/Assets/_Scripts/Manager,37,20
/JARVIS843/Unity-Tutorial/blob/main/Assets/_Scripts/Manager/InputManager.cs,36,17
/JARVIS843/Unity-Tutorial/tree/main/Assets/Resources,25,14
/JARVIS843/Unity-Tutorial/tree/main/Assets/Resources/Character,22,11
/JARVIS843/Unity-Tutorial/tree/main/Assets/Resources/Character/Animations,22,10
