url_path,views_total,views_unique
/JARVIS843/Unity-Tutorial,111,61
/JARVIS843/Unity-Tutorial/tree/main/Assets,98,26
/JARVIS843/Unity-Tutorial/tree/main/Assets/_Scripts,69,18
/JARVIS843/Unity-Tutorial/tree/main/Assets/_Scripts/Player,62,17
/JARVIS843/Unity-Tutorial/blob/main/Assets/_Scripts/Player/PlayerController.cs,52,16
/JARVIS843/Unity-Tutorial/tree/main/Assets/Resources,32,8
/JARVIS843/Unity-Tutorial/blob/main/Assets/_Scripts/Manager/InputManager.cs,26,9
/JARVIS843/Unity-Tutorial/tree/main/Assets/Resources/Character,23,6
/JARVIS843/Unity-Tutorial/tree/main/Assets/_Scripts/Manager,21,10
/JARVIS843/Unity-Tutorial/tree/main/Assets/Resources/Character/Animations/Jump,16,3
