time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-14 00:00:00+00:00,4.0,3.0,62,5
2023-08-15 00:00:00+00:00,4.0,3.0,114,10
2023-08-16 00:00:00+00:00,6.0,4.0,78,10
2023-08-17 00:00:00+00:00,4.0,3.0,65,7
2023-08-18 00:00:00+00:00,4.0,3.0,83,8
2023-08-19 00:00:00+00:00,8.0,3.0,155,11
2023-08-20 00:00:00+00:00,5.0,4.0,170,17
2023-08-21 00:00:00+00:00,4.0,3.0,65,6
2023-08-22 00:00:00+00:00,4.0,3.0,66,10
2023-08-23 00:00:00+00:00,4.0,3.0,163,15
2023-08-24 00:00:00+00:00,3.0,2.0,314,5
2023-08-25 00:00:00+00:00,3.0,2.0,95,9
2023-08-26 00:00:00+00:00,3.0,2.0,57,8
2023-08-27 00:00:00+00:00,,,132,9
