url_path,views_total,views_unique
/JARVIS843/Unity-Tutorial/tree/main/Assets,190,48
/JARVIS843/Unity-Tutorial,152,82
/JARVIS843/Unity-Tutorial/tree/main/Assets/_Scripts,137,31
/JARVIS843/Unity-Tutorial/tree/main/Assets/_Scripts/Player,100,28
/JARVIS843/Unity-Tutorial/blob/main/Assets/_Scripts/Player/PlayerController.cs,96,30
/JARVIS843/Unity-Tutorial/tree/main/Assets/_Scripts/Manager,57,18
/JARVIS843/Unity-Tutorial/tree/main/Assets/Resources,51,17
/JARVIS843/Unity-Tutorial/blob/main/Assets/_Scripts/Manager/InputManager.cs,51,16
/JARVIS843/Unity-Tutorial/tree/main,33,12
/JARVIS843/Unity-Tutorial/tree/main/Assets/Resources/Character/Animations,30,6
