time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-21 00:00:00+00:00,4.0,3.0,65,6
2023-08-22 00:00:00+00:00,4.0,3.0,66,10
2023-08-23 00:00:00+00:00,4.0,3.0,163,15
2023-08-24 00:00:00+00:00,3.0,2.0,314,5
2023-08-25 00:00:00+00:00,3.0,2.0,95,9
2023-08-26 00:00:00+00:00,3.0,2.0,57,8
2023-08-27 00:00:00+00:00,3.0,2.0,133,10
2023-08-28 00:00:00+00:00,4.0,3.0,3,2
2023-08-29 00:00:00+00:00,4.0,3.0,105,7
2023-08-30 00:00:00+00:00,3.0,2.0,24,3
2023-08-31 00:00:00+00:00,3.0,2.0,27,7
2023-09-01 00:00:00+00:00,6.0,4.0,83,10
2023-09-02 00:00:00+00:00,3.0,2.0,71,8
2023-09-03 00:00:00+00:00,,,155,11
