time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-31 00:00:00+00:00,3,3,16,5
2025-06-01 00:00:00+00:00,3,3,11,6
2025-06-02 00:00:00+00:00,1,1,11,3
2025-06-03 00:00:00+00:00,2,2,6,3
2025-06-04 00:00:00+00:00,1,1,46,9
2025-06-05 00:00:00+00:00,3,3,40,5
2025-06-06 00:00:00+00:00,6,3,3,3
2025-06-07 00:00:00+00:00,3,2,28,5
2025-06-08 00:00:00+00:00,5,2,20,4
2025-06-09 00:00:00+00:00,5,2,48,8
2025-06-10 00:00:00+00:00,2,2,22,4
2025-06-11 00:00:00+00:00,1,1,33,5
2025-06-12 00:00:00+00:00,3,3,55,10
2025-06-13 00:00:00+00:00,2,1,12,4
