time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-07-27 00:00:00+00:00,,,45,9
2022-07-28 00:00:00+00:00,,,86,13
2022-07-29 00:00:00+00:00,5.0,2.0,152,17
2022-07-30 00:00:00+00:00,3.0,2.0,64,9
2022-07-31 00:00:00+00:00,,,50,10
2022-08-01 00:00:00+00:00,,,99,12
2022-08-02 00:00:00+00:00,3.0,3.0,153,8
2022-08-03 00:00:00+00:00,9.0,6.0,141,16
2022-08-04 00:00:00+00:00,2.0,2.0,60,9
2022-08-05 00:00:00+00:00,1.0,1.0,47,7
2022-08-06 00:00:00+00:00,1.0,1.0,32,3
2022-08-07 00:00:00+00:00,1.0,1.0,79,16
2022-08-08 00:00:00+00:00,,,108,10
2022-08-09 00:00:00+00:00,5.0,4.0,149,12
