time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-22 00:00:00+00:00,2,2,0,0
2026-07-23 00:00:00+00:00,3,3,1,1
2026-07-24 00:00:00+00:00,7,2,7,4
2026-07-25 00:00:00+00:00,2,2,9,4
2026-07-26 00:00:00+00:00,13,4,0,0
2026-07-27 00:00:00+00:00,13,4,18,2
2026-07-28 00:00:00+00:00,12,7,6,4
2026-07-29 00:00:00+00:00,1,1,0,0
2026-07-30 00:00:00+00:00,1,1,25,4
2026-07-31 00:00:00+00:00,22,7,25,6
2026-08-01 00:00:00+00:00,10,5,10,2
2026-08-02 00:00:00+00:00,10,4,6,3
2026-08-03 00:00:00+00:00,1,1,5,4
2026-08-04 00:00:00+00:00,18,6,0,0
