time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-01 00:00:00+00:00,1,1,42,11
2025-05-02 00:00:00+00:00,5,2,9,2
2025-05-03 00:00:00+00:00,2,2,15,4
2025-05-04 00:00:00+00:00,1,1,24,4
2025-05-05 00:00:00+00:00,7,3,57,8
2025-05-06 00:00:00+00:00,5,3,86,11
2025-05-07 00:00:00+00:00,2,2,55,6
2025-05-08 00:00:00+00:00,6,3,31,6
2025-05-09 00:00:00+00:00,6,3,45,9
2025-05-10 00:00:00+00:00,7,3,85,5
2025-05-11 00:00:00+00:00,4,2,5,3
2025-05-12 00:00:00+00:00,6,3,66,6
2025-05-13 00:00:00+00:00,1,1,30,7
2025-05-14 00:00:00+00:00,1,1,3,2
