time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-27 00:00:00+00:00,3,2,143,16
2023-05-28 00:00:00+00:00,3,2,105,7
2023-05-29 00:00:00+00:00,6,5,156,15
2023-05-30 00:00:00+00:00,5,3,117,6
2023-05-31 00:00:00+00:00,3,2,174,13
2023-06-01 00:00:00+00:00,4,3,68,11
2023-06-02 00:00:00+00:00,3,2,45,7
2023-06-03 00:00:00+00:00,4,3,113,10
2023-06-04 00:00:00+00:00,5,3,148,13
2023-06-05 00:00:00+00:00,4,3,71,10
2023-06-06 00:00:00+00:00,3,2,33,6
2023-06-07 00:00:00+00:00,3,2,190,14
2023-06-08 00:00:00+00:00,3,2,73,8
2023-06-09 00:00:00+00:00,1,1,88,6
