time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-17 00:00:00+00:00,2.0,2.0,48,7
2024-04-18 00:00:00+00:00,5.0,2.0,41,3
2024-04-19 00:00:00+00:00,2.0,2.0,55,5
2024-04-20 00:00:00+00:00,1.0,1.0,111,7
2024-04-21 00:00:00+00:00,5.0,2.0,96,4
2024-04-22 00:00:00+00:00,1.0,1.0,154,11
2024-04-23 00:00:00+00:00,8.0,3.0,139,11
2024-04-24 00:00:00+00:00,2.0,2.0,99,10
2024-04-25 00:00:00+00:00,2.0,2.0,301,14
2024-04-26 00:00:00+00:00,2.0,2.0,98,7
2024-04-27 00:00:00+00:00,6.0,3.0,168,7
2024-04-28 00:00:00+00:00,7.0,3.0,188,13
2024-04-29 00:00:00+00:00,1.0,1.0,88,5
2024-04-30 00:00:00+00:00,,,48,8
