time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-02 00:00:00+00:00,5.0,2.0,9,2
2025-05-03 00:00:00+00:00,2.0,2.0,15,4
2025-05-04 00:00:00+00:00,1.0,1.0,24,4
2025-05-05 00:00:00+00:00,7.0,3.0,57,8
2025-05-06 00:00:00+00:00,5.0,3.0,86,11
2025-05-07 00:00:00+00:00,2.0,2.0,55,6
2025-05-08 00:00:00+00:00,6.0,3.0,31,6
2025-05-09 00:00:00+00:00,6.0,3.0,45,9
2025-05-10 00:00:00+00:00,7.0,3.0,85,5
2025-05-11 00:00:00+00:00,4.0,2.0,5,3
2025-05-12 00:00:00+00:00,6.0,3.0,66,6
2025-05-13 00:00:00+00:00,1.0,1.0,30,7
2025-05-14 00:00:00+00:00,2.0,2.0,3,2
2025-05-15 00:00:00+00:00,,,76,3
