url_path,views_total,views_unique
/JARVIS843/Unity-Tutorial/tree/main/Assets,145,30
/JARVIS843/Unity-Tutorial,118,51
/JARVIS843/Unity-Tutorial/tree/main/Assets/_Scripts,100,18
/JARVIS843/Unity-Tutorial/tree/main/Assets/_Scripts/Player,71,16
/JARVIS843/Unity-Tutorial/tree/main/Assets/Resources,63,13
/JARVIS843/Unity-Tutorial/blob/main/Assets/_Scripts/Player/PlayerController.cs,56,15
/JARVIS843/Unity-Tutorial/tree/main/Assets/Resources/Character,44,11
/JARVIS843/Unity-Tutorial/tree/main/Assets/_Scripts/Manager,41,13
/JARVIS843/Unity-Tutorial/blob/main/Assets/_Scripts/Manager/InputManager.cs,28,11
/JARVIS843/Unity-Tutorial/tree/main/Assets/Resources/Character/Animations,28,7
