time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-20 00:00:00+00:00,10,6,24,9
2026-01-21 00:00:00+00:00,16,8,62,5
2026-01-22 00:00:00+00:00,8,4,20,4
2026-01-23 00:00:00+00:00,4,4,0,0
2026-01-24 00:00:00+00:00,15,7,22,6
2026-01-25 00:00:00+00:00,17,9,4,3
2026-01-26 00:00:00+00:00,11,7,33,9
2026-01-27 00:00:00+00:00,9,5,7,5
2026-01-28 00:00:00+00:00,9,5,8,5
2026-01-29 00:00:00+00:00,10,6,2,2
2026-01-30 00:00:00+00:00,8,4,12,3
2026-01-31 00:00:00+00:00,9,5,41,6
2026-02-01 00:00:00+00:00,8,4,7,5
2026-02-02 00:00:00+00:00,9,5,61,6
