time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-06 00:00:00+00:00,3.0,3.0,95,21
2023-04-07 00:00:00+00:00,2.0,2.0,107,16
2023-04-08 00:00:00+00:00,2.0,2.0,112,18
2023-04-09 00:00:00+00:00,2.0,2.0,134,17
2023-04-10 00:00:00+00:00,2.0,2.0,101,16
2023-04-11 00:00:00+00:00,4.0,4.0,170,22
2023-04-12 00:00:00+00:00,3.0,3.0,54,9
2023-04-13 00:00:00+00:00,2.0,2.0,109,14
2023-04-14 00:00:00+00:00,3.0,3.0,52,13
2023-04-15 00:00:00+00:00,4.0,3.0,133,14
2023-04-16 00:00:00+00:00,1.0,1.0,36,15
2023-04-17 00:00:00+00:00,2.0,2.0,74,5
2023-04-18 00:00:00+00:00,1.0,1.0,23,6
2023-04-19 00:00:00+00:00,,,33,8
