time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-27 00:00:00+00:00,9,5,7,5
2026-01-28 00:00:00+00:00,9,5,8,5
2026-01-29 00:00:00+00:00,10,6,2,2
2026-01-30 00:00:00+00:00,8,4,12,3
2026-01-31 00:00:00+00:00,9,5,41,6
2026-02-01 00:00:00+00:00,8,4,7,5
2026-02-02 00:00:00+00:00,9,5,61,6
2026-02-03 00:00:00+00:00,7,3,12,5
2026-02-04 00:00:00+00:00,16,8,8,4
2026-02-05 00:00:00+00:00,3,3,7,5
2026-02-06 00:00:00+00:00,3,3,10,7
2026-02-07 00:00:00+00:00,8,4,29,4
2026-02-08 00:00:00+00:00,17,9,21,5
2026-02-09 00:00:00+00:00,7,3,32,3
