time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-23 00:00:00+00:00,8,3,139,11
2024-04-24 00:00:00+00:00,2,2,99,10
2024-04-25 00:00:00+00:00,2,2,301,14
2024-04-26 00:00:00+00:00,2,2,98,7
2024-04-27 00:00:00+00:00,6,3,168,7
2024-04-28 00:00:00+00:00,7,3,188,13
2024-04-29 00:00:00+00:00,1,1,88,5
2024-04-30 00:00:00+00:00,5,2,48,8
2024-05-01 00:00:00+00:00,2,2,30,10
2024-05-02 00:00:00+00:00,5,2,92,10
2024-05-03 00:00:00+00:00,1,1,31,3
2024-05-04 00:00:00+00:00,1,1,82,4
2024-05-05 00:00:00+00:00,5,2,42,6
2024-05-06 00:00:00+00:00,5,2,5,5
