time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-26 00:00:00+00:00,13,7,37,9
2025-12-27 00:00:00+00:00,12,6,2,2
2025-12-28 00:00:00+00:00,11,5,2,2
2025-12-29 00:00:00+00:00,3,3,20,5
2025-12-30 00:00:00+00:00,17,10,38,10
2025-12-31 00:00:00+00:00,11,7,23,5
2026-01-01 00:00:00+00:00,8,8,4,4
2026-01-02 00:00:00+00:00,9,5,24,8
2026-01-03 00:00:00+00:00,9,5,39,16
2026-01-04 00:00:00+00:00,18,10,59,11
2026-01-05 00:00:00+00:00,16,8,36,7
2026-01-06 00:00:00+00:00,14,7,44,4
2026-01-07 00:00:00+00:00,8,7,11,6
2026-01-08 00:00:00+00:00,15,7,20,8
