url_path,views_total,views_unique
/JARVIS843/Unity-Tutorial/tree/main/Assets/_Scripts,72,14
/JARVIS843/Unity-Tutorial/tree/main/Assets,64,18
/JARVIS843/Unity-Tutorial,58,43
/JARVIS843/Unity-Tutorial/tree/main/Assets/_Scripts/Player,50,15
/JARVIS843/Unity-Tutorial/tree/main/Assets/_Scripts/Manager,47,9
/JARVIS843/Unity-Tutorial/blob/main/Assets/_Scripts/Player/PlayerController.cs,35,13
/JARVIS843/Unity-Tutorial/blob/main/Assets/_Scripts/Manager/InputManager.cs,25,8
/JARVIS843/Unity-Tutorial/tree/main/Assets/Resources/Character/Animations,25,2
/JARVIS843/Unity-Tutorial/tree/main/Assets/Resources,18,6
/JARVIS843/Unity-Tutorial/tree/main/Assets/Resources/Character/Animations/Base,17,2
