url_path,views_total,views_unique
/JARVIS843/Unity-Tutorial/tree/main/Assets,176,39
/JARVIS843/Unity-Tutorial,170,87
/JARVIS843/Unity-Tutorial/tree/main/Assets/_Scripts,152,36
/JARVIS843/Unity-Tutorial/tree/main/Assets/_Scripts/Player,110,31
/JARVIS843/Unity-Tutorial/blob/main/Assets/_Scripts/Player/PlayerController.cs,104,32
/JARVIS843/Unity-Tutorial/tree/main/Assets/Resources,72,12
/JARVIS843/Unity-Tutorial/tree/main/Assets/_Scripts/Manager,57,19
/JARVIS843/Unity-Tutorial/blob/main/Assets/_Scripts/Manager/InputManager.cs,47,21
/JARVIS843/Unity-Tutorial/tree/main/Assets/Resources/Character,37,8
/JARVIS843/Unity-Tutorial/tree/main/Assets/Scenes,26,8
