time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-26 00:00:00+00:00,2.0,1.0,1,1
2025-01-27 00:00:00+00:00,,,28,4
2025-01-28 00:00:00+00:00,2.0,1.0,17,5
2025-01-29 00:00:00+00:00,2.0,1.0,15,3
2025-01-30 00:00:00+00:00,5.0,2.0,31,5
2025-01-31 00:00:00+00:00,5.0,2.0,13,1
2025-02-01 00:00:00+00:00,5.0,2.0,48,6
2025-02-02 00:00:00+00:00,1.0,1.0,11,4
2025-02-03 00:00:00+00:00,6.0,3.0,64,4
2025-02-04 00:00:00+00:00,1.0,1.0,10,6
2025-02-05 00:00:00+00:00,7.0,3.0,15,3
2025-02-06 00:00:00+00:00,7.0,3.0,76,6
2025-02-07 00:00:00+00:00,4.0,2.0,22,7
2025-02-08 00:00:00+00:00,1.0,1.0,6,5
