time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-15 00:00:00+00:00,4.0,3.0,133,14
2023-04-16 00:00:00+00:00,1.0,1.0,36,15
2023-04-17 00:00:00+00:00,2.0,2.0,74,5
2023-04-18 00:00:00+00:00,1.0,1.0,23,6
2023-04-19 00:00:00+00:00,3.0,2.0,33,8
2023-04-20 00:00:00+00:00,3.0,2.0,49,10
2023-04-21 00:00:00+00:00,4.0,3.0,36,4
2023-04-22 00:00:00+00:00,3.0,2.0,62,8
2023-04-23 00:00:00+00:00,4.0,3.0,96,11
2023-04-24 00:00:00+00:00,6.0,5.0,157,16
2023-04-25 00:00:00+00:00,3.0,2.0,88,10
2023-04-26 00:00:00+00:00,3.0,2.0,66,8
2023-04-27 00:00:00+00:00,4.0,3.0,109,9
2023-04-28 00:00:00+00:00,,,106,15
