time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-11 00:00:00+00:00,24,7,3,2
2026-05-12 00:00:00+00:00,15,4,23,3
2026-05-13 00:00:00+00:00,20,5,11,1
2026-05-14 00:00:00+00:00,8,3,23,3
2026-05-15 00:00:00+00:00,4,4,0,0
2026-05-16 00:00:00+00:00,30,9,0,0
2026-05-17 00:00:00+00:00,32,11,0,0
2026-05-18 00:00:00+00:00,29,11,2,2
2026-05-19 00:00:00+00:00,8,3,14,6
2026-05-20 00:00:00+00:00,14,5,3,2
2026-05-21 00:00:00+00:00,3,3,0,0
2026-05-22 00:00:00+00:00,9,4,1,1
2026-05-23 00:00:00+00:00,11,5,3,3
2026-05-24 00:00:00+00:00,22,9,11,4
