time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-16 00:00:00+00:00,,,9,4
2024-11-17 00:00:00+00:00,,,20,5
2024-11-18 00:00:00+00:00,1.0,1.0,33,4
2024-11-19 00:00:00+00:00,,,5,3
2024-11-20 00:00:00+00:00,,,8,6
2024-11-21 00:00:00+00:00,2.0,2.0,9,1
2024-11-22 00:00:00+00:00,2.0,1.0,11,2
2024-11-23 00:00:00+00:00,,,10,5
2024-11-24 00:00:00+00:00,2.0,1.0,57,9
2024-11-25 00:00:00+00:00,,,6,2
2024-11-26 00:00:00+00:00,5.0,2.0,39,3
2024-11-27 00:00:00+00:00,4.0,2.0,33,4
2024-11-28 00:00:00+00:00,4.0,3.0,25,3
2024-11-29 00:00:00+00:00,,,10,2
