time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-15 00:00:00+00:00,4.0,2.0,42,9
2025-02-16 00:00:00+00:00,5.0,2.0,19,10
2025-02-17 00:00:00+00:00,4.0,2.0,7,3
2025-02-18 00:00:00+00:00,1.0,1.0,35,7
2025-02-19 00:00:00+00:00,4.0,2.0,7,1
2025-02-20 00:00:00+00:00,1.0,1.0,65,7
2025-02-21 00:00:00+00:00,4.0,2.0,44,8
2025-02-22 00:00:00+00:00,5.0,3.0,6,5
2025-02-23 00:00:00+00:00,4.0,2.0,26,7
2025-02-24 00:00:00+00:00,6.0,3.0,8,1
2025-02-25 00:00:00+00:00,5.0,3.0,5,3
2025-02-26 00:00:00+00:00,5.0,2.0,47,6
2025-02-27 00:00:00+00:00,5.0,3.0,18,4
2025-02-28 00:00:00+00:00,,,3,2
