time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-10 00:00:00+00:00,3.0,1.0,88,10
2024-08-11 00:00:00+00:00,4.0,2.0,3,3
2024-08-12 00:00:00+00:00,1.0,1.0,51,8
2024-08-13 00:00:00+00:00,,,87,7
2024-08-14 00:00:00+00:00,1.0,1.0,43,7
2024-08-15 00:00:00+00:00,,,38,3
2024-08-16 00:00:00+00:00,2.0,1.0,38,4
2024-08-17 00:00:00+00:00,,,70,9
2024-08-18 00:00:00+00:00,2.0,1.0,179,4
2024-08-19 00:00:00+00:00,,,28,2
2024-08-20 00:00:00+00:00,,,9,1
2024-08-21 00:00:00+00:00,,,27,3
2024-08-22 00:00:00+00:00,2.0,1.0,32,5
2024-08-23 00:00:00+00:00,,,22,1
