time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-14 00:00:00+00:00,3,2,12,3
2024-04-15 00:00:00+00:00,1,1,79,11
2024-04-16 00:00:00+00:00,1,1,56,8
2024-04-17 00:00:00+00:00,2,2,48,7
2024-04-18 00:00:00+00:00,5,2,41,3
2024-04-19 00:00:00+00:00,2,2,55,5
2024-04-20 00:00:00+00:00,1,1,111,7
2024-04-21 00:00:00+00:00,5,2,96,4
2024-04-22 00:00:00+00:00,1,1,154,11
2024-04-23 00:00:00+00:00,8,3,139,11
2024-04-24 00:00:00+00:00,2,2,99,10
2024-04-25 00:00:00+00:00,2,2,301,14
2024-04-26 00:00:00+00:00,2,2,98,7
2024-04-27 00:00:00+00:00,1,1,94,7
