time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-26 00:00:00+00:00,2,2,105,8
2024-03-27 00:00:00+00:00,2,2,35,9
2024-03-28 00:00:00+00:00,3,3,127,8
2024-03-29 00:00:00+00:00,1,1,110,4
2024-03-30 00:00:00+00:00,3,3,36,5
2024-03-31 00:00:00+00:00,1,1,102,7
2024-04-01 00:00:00+00:00,3,3,107,10
2024-04-02 00:00:00+00:00,2,2,142,11
2024-04-03 00:00:00+00:00,1,1,59,11
2024-04-04 00:00:00+00:00,3,2,94,13
2024-04-05 00:00:00+00:00,2,2,61,9
2024-04-06 00:00:00+00:00,3,3,134,11
2024-04-07 00:00:00+00:00,1,1,68,15
2024-04-08 00:00:00+00:00,3,3,186,13
