time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-20 00:00:00+00:00,1.0,1.0,39,10
2025-05-21 00:00:00+00:00,1.0,1.0,3,3
2025-05-22 00:00:00+00:00,1.0,1.0,36,2
2025-05-23 00:00:00+00:00,4.0,2.0,27,5
2025-05-24 00:00:00+00:00,2.0,2.0,68,10
2025-05-25 00:00:00+00:00,2.0,2.0,26,7
2025-05-26 00:00:00+00:00,1.0,1.0,18,4
2025-05-27 00:00:00+00:00,2.0,2.0,11,4
2025-05-28 00:00:00+00:00,4.0,2.0,8,2
2025-05-29 00:00:00+00:00,1.0,1.0,35,5
2025-05-30 00:00:00+00:00,1.0,1.0,20,3
2025-05-31 00:00:00+00:00,3.0,3.0,16,5
2025-06-01 00:00:00+00:00,3.0,3.0,11,6
2025-06-02 00:00:00+00:00,,,11,3
