time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-28 00:00:00+00:00,2.0,2.0,50,7
2025-11-29 00:00:00+00:00,4.0,4.0,33,6
2025-11-30 00:00:00+00:00,7.0,7.0,11,7
2025-12-01 00:00:00+00:00,42.0,12.0,10,6
2025-12-02 00:00:00+00:00,39.0,11.0,22,5
2025-12-03 00:00:00+00:00,95.0,19.0,14,5
2025-12-04 00:00:00+00:00,4.0,4.0,46,6
2025-12-05 00:00:00+00:00,14.0,10.0,10,4
2025-12-06 00:00:00+00:00,10.0,6.0,26,5
2025-12-07 00:00:00+00:00,7.0,3.0,29,8
2025-12-08 00:00:00+00:00,4.0,4.0,26,5
2025-12-09 00:00:00+00:00,7.0,5.0,37,7
2025-12-10 00:00:00+00:00,9.0,5.0,42,7
2025-12-11 00:00:00+00:00,,,21,7
