time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-13 00:00:00+00:00,1.0,1.0,39,13
2022-10-14 00:00:00+00:00,2.0,2.0,38,7
2022-10-15 00:00:00+00:00,4.0,4.0,31,8
2022-10-16 00:00:00+00:00,2.0,2.0,23,7
2022-10-17 00:00:00+00:00,2.0,2.0,22,4
2022-10-18 00:00:00+00:00,2.0,2.0,85,9
2022-10-19 00:00:00+00:00,1.0,1.0,26,6
2022-10-20 00:00:00+00:00,2.0,2.0,23,4
2022-10-21 00:00:00+00:00,1.0,1.0,12,2
2022-10-22 00:00:00+00:00,2.0,2.0,102,16
2022-10-23 00:00:00+00:00,3.0,3.0,56,7
2022-10-24 00:00:00+00:00,3.0,3.0,140,12
2022-10-25 00:00:00+00:00,4.0,4.0,74,9
2022-10-26 00:00:00+00:00,,,15,4
