time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-28 00:00:00+00:00,12,7,6,4
2026-07-29 00:00:00+00:00,1,1,0,0
2026-07-30 00:00:00+00:00,1,1,25,4
2026-07-31 00:00:00+00:00,22,7,25,6
2026-08-01 00:00:00+00:00,10,5,10,2
2026-08-02 00:00:00+00:00,10,4,6,3
2026-08-03 00:00:00+00:00,1,1,5,4
2026-08-04 00:00:00+00:00,18,6,0,0
2026-08-05 00:00:00+00:00,4,4,9,3
2026-08-06 00:00:00+00:00,1,1,15,2
2026-08-07 00:00:00+00:00,7,5,29,4
2026-08-08 00:00:00+00:00,9,4,7,3
2026-08-09 00:00:00+00:00,2,2,10,5
2026-08-10 00:00:00+00:00,9,4,6,2
