time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-19 00:00:00+00:00,6,4,59,11
2024-01-20 00:00:00+00:00,5,5,130,10
2024-01-21 00:00:00+00:00,2,2,31,7
2024-01-22 00:00:00+00:00,7,5,83,9
2024-01-23 00:00:00+00:00,3,3,130,9
2024-01-24 00:00:00+00:00,2,2,115,9
2024-01-25 00:00:00+00:00,2,2,191,9
2024-01-26 00:00:00+00:00,2,2,201,9
2024-01-27 00:00:00+00:00,2,2,74,10
2024-01-28 00:00:00+00:00,3,3,22,6
2024-01-29 00:00:00+00:00,3,3,15,3
2024-01-30 00:00:00+00:00,2,2,37,4
2024-01-31 00:00:00+00:00,4,4,60,8
2024-02-01 00:00:00+00:00,1,1,102,8
