time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-20 00:00:00+00:00,1,1,163,10
2024-03-21 00:00:00+00:00,1,1,28,5
2024-03-22 00:00:00+00:00,1,1,35,4
2024-03-23 00:00:00+00:00,1,1,56,9
2024-03-24 00:00:00+00:00,1,1,58,7
2024-03-25 00:00:00+00:00,1,1,98,11
2024-03-26 00:00:00+00:00,2,2,105,8
2024-03-27 00:00:00+00:00,2,2,35,9
2024-03-28 00:00:00+00:00,3,3,127,8
2024-03-29 00:00:00+00:00,1,1,110,4
2024-03-30 00:00:00+00:00,3,3,36,5
2024-03-31 00:00:00+00:00,1,1,102,7
2024-04-01 00:00:00+00:00,3,3,107,10
2024-04-02 00:00:00+00:00,1,1,125,7
