time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-06 00:00:00+00:00,8,4,63,4
2026-03-07 00:00:00+00:00,14,6,33,3
2026-03-08 00:00:00+00:00,14,6,15,2
2026-03-09 00:00:00+00:00,6,4,14,6
2026-03-10 00:00:00+00:00,15,7,7,2
2026-03-11 00:00:00+00:00,4,4,7,3
2026-03-12 00:00:00+00:00,7,3,25,5
2026-03-13 00:00:00+00:00,9,5,3,2
2026-03-14 00:00:00+00:00,7,3,11,3
2026-03-15 00:00:00+00:00,10,6,8,4
2026-03-16 00:00:00+00:00,9,5,2,2
2026-03-17 00:00:00+00:00,7,3,29,4
2026-03-18 00:00:00+00:00,3,3,10,4
2026-03-19 00:00:00+00:00,2,2,27,3
