time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-28 00:00:00+00:00,6,6,59,7
2025-06-29 00:00:00+00:00,2,2,16,8
2025-06-30 00:00:00+00:00,3,3,29,5
2025-07-01 00:00:00+00:00,5,5,28,9
2025-07-02 00:00:00+00:00,4,4,8,6
2025-07-03 00:00:00+00:00,1,1,9,2
2025-07-04 00:00:00+00:00,6,6,110,13
2025-07-05 00:00:00+00:00,3,3,52,15
2025-07-06 00:00:00+00:00,6,6,101,14
2025-07-07 00:00:00+00:00,3,3,54,11
2025-07-08 00:00:00+00:00,6,6,40,6
2025-07-09 00:00:00+00:00,3,3,5,3
2025-07-10 00:00:00+00:00,9,6,53,13
2025-07-11 00:00:00+00:00,1,1,33,10
