time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-09 00:00:00+00:00,2.0,2.0,26,5
2023-12-10 00:00:00+00:00,4.0,3.0,117,8
2023-12-11 00:00:00+00:00,3.0,3.0,149,11
2023-12-12 00:00:00+00:00,3.0,3.0,78,11
2023-12-13 00:00:00+00:00,3.0,3.0,98,13
2023-12-14 00:00:00+00:00,2.0,2.0,132,11
2023-12-15 00:00:00+00:00,3.0,3.0,13,4
2023-12-16 00:00:00+00:00,4.0,4.0,299,14
2023-12-17 00:00:00+00:00,4.0,4.0,72,8
2023-12-18 00:00:00+00:00,2.0,2.0,108,8
2023-12-19 00:00:00+00:00,2.0,2.0,142,9
2023-12-20 00:00:00+00:00,2.0,2.0,220,13
2023-12-21 00:00:00+00:00,1.0,1.0,15,3
2023-12-22 00:00:00+00:00,,,273,9
